sgrna	X1	X2
SERPINE2_-_224903953.23-P1P2|SERPINE2_+_224903804.23-P1P2	1.000000e+00	2.477547e+00
PLCG1_+_39766234.23-P1P2|PLCG1_+_39766220.23-P1P2	1.000000e+00	3.084455e+00
FANCA_-_89883048.23-P1P2|FANCA_-_89883018.23-P1P2	1.000000e+00	2.991701e+00
DSG2_-_29078217.23-P1P2|DSG2_+_29078225.23-P1P2	1.000000e+00	2.270210e+00
MYOM2_-_1993223.23-P1P2|MYOM2_-_1993220.23-P1P2	1.000000e+00	3.020425e+00
RHOXF2B_+_119211667.23-ENST00000371402.2|RHOXF2B_-_119211586.23-ENST00000371402.2	1.000000e+00	2.176248e+00
XYLT2_-_48423536.23-P1P2|XYLT2_-_48423549.23-P1P2	1.000000e+00	3.240997e+00
CYP2J2_-_60392366.23-P1P2|CYP2J2_+_60392197.23-P1P2	1.000000e+00	3.269030e+00
CADPS_-_62861005.23-P1P2|CADPS_+_62860808.23-P1P2	1.000000e+00	3.264083e+00
FAM168A_-_73309158.23-P1P2|FAM168A_+_73309019.23-P1P2	1.000000e+00	3.183955e+00
NOX3_+_155776926.23-P1P2|NOX3_+_155776972.23-P1P2	1.000000e+00	2.409950e+00
IAH1_+_9614729.23-P1P2|IAH1_-_9614937.23-P1P2	1.000000e+00	2.491270e+00
BVES_+_105584832.23-P1P2|BVES_-_105585039.23-P1P2	1.000000e+00	3.349525e+00
PALM3_+_14169941.23-ENST00000340790.4|PALM3_+_14169964.23-ENST00000340790.4	1.000000e+00	2.435337e+00
AHCTF1_-_247095134.23-P1P2|AHCTF1_+_247094988.23-P1P2	1.000000e+00	3.394056e+00
TMEM209_-_129845183.23-P1P2|TMEM209_+_129845060.23-P1P2	1.000000e+00	3.394189e+00
SVOPL_-_138363768.23-ENST00000419765.3|SVOPL_-_138363751.23-ENST00000419765.3	1.000000e+00	2.500338e+00
C1QTNF2_-_159797600.23-P1P2|C1QTNF2_-_159797622.23-P1P2	1.000000e+00	2.896502e+00
TMEM220_+_10633303.23-P1P2|TMEM220_+_10633275.23-P1P2	1.000000e+00	3.181262e+00
LHFPL1_-_111923148.23-P1P2|LHFPL1_-_111922921.23-P1P2	1.000000e+00	3.208797e+00
RAB22A_-_56884797.23-P1P2|RAB22A_-_56884826.23-P1P2	1.000000e+00	2.173425e+00
CHRNA9_-_40337393.23-P1P2|CHRNA9_+_40337357.23-P1P2	1.000000e+00	3.266091e+00
UMOD_+_20362053.23-P2|UMOD_+_20362072.23-P2	7.761085e-01	1.481718e+00
UMOD_+_20363940.23-P1|UMOD_-_20363930.23-P1	1.223892e+00	3.220492e+00
DEFB124_-_30060833.23-P1P2|DEFB124_+_30060895.23-P1P2	1.000000e+00	3.410042e+00
GPATCH4_+_156571193.23-P1P2|GPATCH4_+_156571199.23-P1P2	1.000000e+00	3.428732e+00
FAM160B2_+_21946938.23-P1P2|FAM160B2_+_21946725.23-P1P2	1.000000e+00	3.250703e+00
GEMIN2_-_39583560.23-P1P2|GEMIN2_-_39583572.23-P1P2	1.000000e+00	3.121518e+00
ZFP36_+_39897503.23-P1P2|ZFP36_+_39897488.23-P1P2	1.000000e+00	3.307593e+00
IL1RAPL2_+_103810944.23-P1P2|IL1RAPL2_+_103810933.23-P1P2	1.000000e+00	3.303558e+00
NR4A3_+_102584347.23-P1P2|NR4A3_+_102584354.23-P1P2	1.000000e+00	3.152093e+00
APOL5_-_36113963.23-ENST00000249044.2|APOL5_+_36113958.23-ENST00000249044.2	1.000000e+00	3.485585e+00
MTTP_+_100495996.23-P1P2|MTTP_-_100495992.23-P1P2	1.000000e+00	2.111011e+00
SLC4A2_+_150759734.23-P2|SLC4A2_+_150759720.23-P2	1.027937e+00	2.569521e+00
SLC4A2_-_150756722.23-P1|SLC4A2_-_150756853.23-P1	9.720632e-01	2.079082e+00
GPR113_+_26568639.23-P1P2|GPR113_-_26568634.23-P1P2	1.000000e+00	3.369092e+00
OR11H4_+_20710977.23-ENST00000315409.2|OR11H4_-_20710940.23-ENST00000315409.2	1.000000e+00	3.447393e+00
USP10_-_84733673.23-P1P2|USP10_+_84733660.23-P1P2	1.000000e+00	3.376747e+00
PRKCB_-_23847312.23-P1P2|PRKCB_-_23847339.23-P1P2	1.000000e+00	2.110683e+00
SIMC1_+_175665382.23-P1P2|SIMC1_-_175665396.23-P1P2	1.000000e+00	3.226096e+00
HIST1H4J_-_27792293.23-P1P2|HIST1H4J_-_27792308.23-P1P2	1.000000e+00	2.415210e+00
SERF1B_-_69321151.23-ENST00000380751.5|SERF1B_-_69321148.23-ENST00000380751.5	1.000000e+00	2.519551e+00
ZNF649_+_52408216.23-P1P2|ZNF649_+_52408224.23-P1P2	1.000000e+00	3.136170e+00
LRBA_-_151936334.23-P1P2|LRBA_+_151936206.23-P1P2	1.000000e+00	3.197464e+00
KIF3C_+_26205587.23-P1P2|KIF3C_+_26205564.23-P1P2	1.000000e+00	2.282729e+00
PTPN12_-_77166641.23-P1P2|PTPN12_-_77166715.23-P1P2	1.000000e+00	2.934929e+00
BRS3_+_135570174.23-P1P2|BRS3_-_135570202.23-P1P2	1.000000e+00	2.474640e+00
ZNF460_+_57791970.23-P1P2|ZNF460_-_57791882.23-P1P2	1.000000e+00	2.707509e+00
C22orf39_+_19435207.23-P1P2|C22orf39_-_19435159.23-P1P2	1.000000e+00	2.509488e+00
OR52N5_-_5799833.23-ENST00000317093.2|OR52N5_-_5799757.23-ENST00000317093.2	1.000000e+00	3.337471e+00
SRGAP2_+_206636766.23-P1P2|SRGAP2_-_206636725.23-P1P2	1.000000e+00	2.821617e+00
HNRNPLL_+_38830037.23-P1P2|HNRNPLL_+_38829981.23-P1P2	1.000000e+00	3.357315e+00
DNASE1L3_+_58196623.23-P1P2|DNASE1L3_-_58196637.23-P1P2	1.000000e+00	2.932822e+00
APBB3_+_139943875.23-P1P2|APBB3_-_139943965.23-P1P2	1.000000e+00	2.977158e+00
BCAS1_+_52687059.23-ENST00000395961.3|BCAS1_+_52687001.23-ENST00000395961.3	1.000000e+00	2.781474e+00
RAP2C_+_131353248.23-P1P2|RAP2C_+_131353204.23-P1P2	1.000000e+00	2.225272e+00
PXK_+_58318664.23-P1P2|PXK_+_58318673.23-P1P2	1.000000e+00	1.782036e+00
C18orf56_-_657896.23-P1P2|C18orf56_+_658162.23-P1P2	1.000000e+00	2.193504e+00
ASCL4_-_108168588.23-ENST00000342331.4|ASCL4_+_108168289.23-ENST00000342331.4	1.000000e+00	2.864697e+00
CCNO_-_54529397.23-P1P2|CCNO_-_54529400.23-P1P2	1.000000e+00	3.077148e+00
ZBTB32_+_36204367.23-P1P2|ZBTB32_+_36204416.23-P1P2	1.000000e+00	2.510252e+00
SMIM10_+_134125052.23-P1P2|SMIM10_+_134125068.23-P1P2	1.000000e+00	3.431326e+00
ZNF30_-_35417843.23-P1P2|ZNF30_-_35417835.23-P1P2	1.000000e+00	2.457234e+00
DAPK1_-_90112825.23-P1P2|DAPK1_+_90112838.23-P1P2	1.000000e+00	3.231784e+00
LOC100129520_-_124453803.23-P1P2|LOC100129520_-_124453754.23-P1P2	1.000000e+00	3.401400e+00
CIRBP_-_1269409.23-P1P2|CIRBP_+_1269397.23-P1P2	1.000000e+00	3.238149e+00
PCGF1_+_74734396.23-P1P2|PCGF1_-_74734785.23-P1P2	1.000000e+00	2.974252e+00
C6orf223_-_43968571.23-P1P2|C6orf223_-_43968340.23-P1P2	1.000000e+00	2.875983e+00
C14orf93_-_23476303.23-P2|C14orf93_-_23476339.23-P2	7.928634e-01	1.599272e+00
C14orf93_-_23479323.23-P1|C14orf93_-_23479355.23-P1	1.207137e+00	2.791533e+00
HUNK_-_33245366.23-P1P2|HUNK_+_33245444.23-P1P2	1.000000e+00	3.180665e+00
TRPC4_-_38443914.23-P1P2|TRPC4_-_38443911.23-P1P2	1.000000e+00	3.390818e+00
FAM114A1_-_38869468.23-P1P2|FAM114A1_+_38869417.23-P1P2	1.000000e+00	3.339865e+00
COL19A1_+_70576482.23-P1P2|COL19A1_-_70576473.23-P1P2	1.000000e+00	2.268606e+00
FOXL1_+_86612374.23-P1P2|FOXL1_+_86612360.23-P1P2	1.000000e+00	2.386741e+00
INPP5J_-_31518990.23-P1P2|INPP5J_+_31519183.23-P1P2	1.000000e+00	3.276967e+00
MASP1_+_187009475.23-P1P2|MASP1_+_187009489.23-P1P2	1.000000e+00	2.369562e+00
GIMAP8_+_150148232.23-P1P2|GIMAP8_+_150147863.23-P1P2	1.000000e+00	2.027529e+00
DCUN1D5_-_102962856.23-P1P2|DCUN1D5_-_102962827.23-P1P2	1.000000e+00	3.477015e+00
NR4A1_-_52445257.23-P1P2|NR4A1_-_52445277.23-P1P2	1.000000e+00	3.041776e+00
ZNF646_-_31085772.23-P1P2|ZNF646_-_31085952.23-P1P2	1.000000e+00	3.145440e+00
DTHD1_+_36283549.23-P1P2|DTHD1_-_36283296.23-P1P2	1.000000e+00	3.185227e+00
DENND5B_+_31743921.23-P1P2|DENND5B_-_31743878.23-P1P2	1.000000e+00	3.072030e+00
CNIH3_-_224804036.23-P1P2|CNIH3_+_224804004.23-P1P2	1.000000e+00	3.256384e+00
BCO2_-_112046296.23-P1P2|BCO2_+_112046278.23-P1P2	1.000000e+00	3.324716e+00
POLR1E_-_37486076.23-P1P2|POLR1E_+_37486167.23-P1P2	1.000000e+00	3.490422e+00
CRYZ_+_75198714.23-P1P2|CRYZ_-_75198654.23-P1P2	1.000000e+00	2.409008e+00
ZPBP2_+_38024498.23-P1P2|ZPBP2_+_38024699.23-P1P2	1.000000e+00	2.994418e+00
NETO2_-_47177857.23-P1P2|NETO2_-_47177659.23-P1P2	1.000000e+00	2.411147e+00
ACADS_-_121163671.23-P1P2|ACADS_+_121163685.23-P1P2	1.000000e+00	2.713367e+00
NBPF9_-_144812017.23-ENST00000281815.8|NBPF9_+_144812264.23-ENST00000281815.8	1.000000e+00	2.313882e+00
TMEM97_-_26646271.23-P1P2|TMEM97_+_26646401.23-P1P2	1.000000e+00	2.473276e+00
TMEM247_+_46706695.23-ENST00000434431.1|TMEM247_+_46706866.23-ENST00000434431.1	1.000000e+00	2.181245e+00
HINT3_+_126277927.23-P1P2|HINT3_-_126277897.23-P1P2	1.000000e+00	2.494331e+00
ACAA2_-_47339855.23-P1P2|ACAA2_-_47339858.23-P1P2	1.000000e+00	3.268556e+00
GLS2_-_56882125.23-P1P2|GLS2_-_56882109.23-P1P2	1.000000e+00	2.394487e+00
PGBD1_-_28249405.23-P1P2|PGBD1_+_28249385.23-P1P2	1.000000e+00	3.215881e+00
AMY1B_-_104239004.23-ENST00000330330.5,ENST00000370080.3|AMY1B_-_104238984.23-ENST00000330330.5,ENST00000370080.3	1.000000e+00	3.276491e+00
HTRA2_-_74757106.23-P1P2|HTRA2_+_74757088.23-P1P2	1.000000e+00	2.313314e+00
GOLPH3L_-_150669564.23-P1P2|GOLPH3L_+_150669598.23-P1P2	1.000000e+00	1.974476e+00
C12orf45_-_105380143.23-P1P2|C12orf45_-_105380117.23-P1P2	1.000000e+00	3.162206e+00
S1PR5_+_10628065.23-P1P2|S1PR5_+_10628079.23-P1P2	1.000000e+00	1.824649e+00
RBM44_-_238707439.23-P1P2|RBM44_-_238707436.23-P1P2	1.000000e+00	3.405443e+00
ID2_+_8819418.23-P2|ID2_+_8819430.23-P2	8.584266e-01	2.014446e+00
ID2_-_8822382.23-P1|ID2_+_8822198.23-P1	1.141573e+00	2.606631e+00
LEAP2_-_132209391.23-P1P2|LEAP2_-_132209452.23-P1P2	1.000000e+00	3.272289e+00
RAD52_+_1058756.23-P1|RAD52_-_1058797.23-P1	7.090057e-01	1.448112e+00
RAD52_-_1100274.23-P2|RAD52_+_1100254.23-P2	1.290994e+00	3.781389e+00
SLC45A4_-_142238625.23-ENST00000024061.3|SLC45A4_-_142238577.23-ENST00000024061.3	1.000000e+00	3.383706e+00
ALPPL2_+_233271581.23-P1P2|ALPPL2_+_233271588.23-P1P2	1.000000e+00	2.444253e+00
ADCY4_-_24804227.23-P1P2|ADCY4_-_24804233.23-P1P2	1.000000e+00	2.392830e+00
TUBGCP6_+_50683388.23-P1P2|TUBGCP6_-_50683394.23-P1P2	1.000000e+00	3.356956e+00
C19orf18_+_58485465.23-P1P2|C19orf18_-_58485480.23-P1P2	1.000000e+00	3.391488e+00
FKBP11_-_49319249.23-P1P2|FKBP11_-_49319056.23-P1P2	1.000000e+00	2.295519e+00
CCL8_-_32646459.23-P1P2|CCL8_+_32646511.23-P1P2	1.000000e+00	3.226180e+00
SMAD7_-_46477027.23-P1P2|SMAD7_-_46475668.23-P1P2	1.000000e+00	3.317765e+00
TSFM_-_58176641.23-P1P2|TSFM_+_58176556.23-P1P2	1.000000e+00	3.212227e+00
LOC391322_+_24373145.23-P1P2|LOC391322_+_24373332.23-P1P2	1.000000e+00	2.526686e+00
FLJ44313_-_74207320.23-P1P2|FLJ44313_+_74207425.23-P1P2	1.000000e+00	3.276944e+00
LEMD1_+_205419044.23-P1P2|LEMD1_+_205419095.23-P1P2	1.000000e+00	3.167202e+00
TRAFD1_+_112563409.23-P1P2|TRAFD1_+_112563417.23-P1P2	1.000000e+00	3.275560e+00
FRMD7_+_131261883.23-P1P2|FRMD7_-_131261890.23-P1P2	1.000000e+00	3.369004e+00
CRABP1_+_78632734.23-P1P2|CRABP1_+_78632731.23-P1P2	1.000000e+00	3.268755e+00
PSMA8_+_23713911.23-P1P2|PSMA8_-_23713865.23-P1P2	1.000000e+00	2.514781e+00
SYNE4_+_36499664.23-P1P2|SYNE4_+_36499636.23-P1P2	1.000000e+00	2.254866e+00
BRD2_+_32940426.23-P1|BRD2_+_32940409.23-P1	1.096151e+00	2.723425e+00
BRD2_-_32938775.23-P2|BRD2_-_32938736.23-P2	9.038490e-01	2.151082e+00
PLAUR_-_44174281.23-P1P2|PLAUR_+_44174267.23-P1P2	1.000000e+00	3.088173e+00
CPEB2_-_15004098.23-P1|CPEB2_-_15004110.23-P1	9.306428e-01	2.215361e+00
CPEB2_-_15005449.23-P2|CPEB2_+_15005439.23-P2	1.069357e+00	2.584849e+00
NR1D2_+_23986825.23-P1P2|NR1D2_+_23986828.23-P1P2	1.000000e+00	2.408674e+00
CEP85_-_26560720.23-P1P2|CEP85_-_26560748.23-P1P2	1.000000e+00	3.397806e+00
MEOX1_-_41739261.23-P1P2|MEOX1_+_41739143.23-P1P2	1.000000e+00	2.363394e+00
IRAK4_-_44152824.23-P1P2|IRAK4_+_44152829.23-P1P2	1.000000e+00	2.054820e+00
TCP10L_+_33954683.23-P2|TCP10L_+_33954508.23-P2	1.038959e+00	2.670118e+00
TCP10L_+_33957780.23-P1|TCP10L_+_33957753.23-P1	9.610411e-01	2.132178e+00
TPSAB1_-_1291246.23-P1P2|TPSAB1_-_1291192.23-P1P2	1.000000e+00	3.206505e+00
OR7C1_-_14911261.23-P1P2|OR7C1_-_14911438.23-P1P2	1.000000e+00	2.518870e+00
KLHL13_+_117250748.23-P1P2|KLHL13_+_117250754.23-P1P2	1.000000e+00	2.918489e+00
JAGN1_-_9932340.23-P1P2|JAGN1_-_9932522.23-P1P2	1.000000e+00	3.346591e+00
DCHS2_-_155312234.23-ENST00000357232.4|DCHS2_-_155312198.23-ENST00000357232.4	1.000000e+00	3.219023e+00
PPM1L_-_160473396.23-P1P2|PPM1L_+_160473629.23-P1P2	1.000000e+00	2.389382e+00
DCLRE1A_-_115613933.23-P1P2|DCLRE1A_+_115613885.23-P1P2	1.000000e+00	2.825308e+00
DDIT4L_-_101111508.23-P1P2|DDIT4L_-_101111637.23-P1P2	1.000000e+00	2.916671e+00
CPA2_+_129906752.23-P1P2|CPA2_+_129906725.23-P1P2	1.000000e+00	1.995112e+00
MYO15A_-_18012102.23-P1P2|MYO15A_+_18012153.23-P1P2	1.000000e+00	3.168610e+00
BEAN1_-_66461245.23-P1P2|BEAN1_-_66461234.23-P1P2	1.000000e+00	2.758606e+00
ENOSF1_+_712611.23-P1P2|ENOSF1_-_712631.23-P1P2	1.000000e+00	3.320403e+00
LPPR5_-_99470354.23-P1P2|LPPR5_-_99470315.23-P1P2	1.000000e+00	2.506945e+00
ZNF77_+_2944920.23-P1P2|ZNF77_-_2944933.23-P1P2	1.000000e+00	3.326461e+00
ATP5G1_-_46970249.23-P1P2|ATP5G1_-_46970159.23-P1P2	1.000000e+00	3.056663e+00
CUX2_-_111472110.23-P1P2|CUX2_+_111472095.23-P1P2	1.000000e+00	2.536109e+00
PIK3C2A_+_17191262.23-ENST00000265970.7|PIK3C2A_-_17191001.23-ENST00000265970.7	1.000000e+00	3.251482e+00
TMEM42_-_44903419.23-P1P2|TMEM42_-_44903427.23-P1P2	1.000000e+00	3.046721e+00
FAM92A1_+_94712829.23-P1P2|FAM92A1_-_94712789.23-P1P2	1.000000e+00	2.908323e+00
RASL12_+_65360232.23-P1P2|RASL12_+_65360281.23-P1P2	1.000000e+00	3.145179e+00
CLEC6A_+_8608811.23-P1P2|CLEC6A_+_8608675.23-P1P2	1.000000e+00	2.937658e+00
KIF3A_+_132072900.23-P1P2|KIF3A_-_132073183.23-P1P2	1.000000e+00	2.346828e+00
OR51A4_-_4968377.23-ENST00000380373.2|OR51A4_-_4968056.23-ENST00000380373.2	1.000000e+00	2.926376e+00
NDN_-_23932384.23-P1P2|NDN_+_23932424.23-P1P2	1.000000e+00	2.408293e+00
ZNF837_+_58892387.23-P1P2|ZNF837_+_58892299.23-P1P2	1.000000e+00	2.125684e+00
LRRC55_+_56949490.23-P1P2|LRRC55_-_56949461.23-P1P2	1.000000e+00	3.325491e+00
KLHL33_-_20903848.23-P1P2|KLHL33_+_20903621.23-P1P2	1.000000e+00	2.530092e+00
ZNF527_-_37862169.23-P1P2|ZNF527_-_37862072.23-P1P2	1.000000e+00	2.450185e+00
SLC20A1_+_113403568.23-P1P2|SLC20A1_+_113403559.23-P1P2	1.000000e+00	3.308272e+00
ZNF799_-_12512022.23-P1P2|ZNF799_-_12512067.23-P1P2	1.000000e+00	3.334234e+00
RERGL_+_18243099.23-P1P2|RERGL_+_18243030.23-P1P2	1.000000e+00	3.267436e+00
TAS2R8_-_10959863.23-ENST00000240615.2|TAS2R8_+_10959875.23-ENST00000240615.2	1.000000e+00	2.446083e+00
NUDT17_+_145589378.23-P1P2|NUDT17_-_145589387.23-P1P2	1.000000e+00	1.851211e+00
DUS3L_+_5791133.23-P1P2|DUS3L_+_5791157.23-P1P2	1.000000e+00	2.394594e+00
ADI1_+_3523275.23-P1P2|ADI1_-_3523293.23-P1P2	1.000000e+00	3.134261e+00
CALHM2_-_105212127.23-P1P2|CALHM2_+_105211858.23-P1P2	1.000000e+00	3.090844e+00
IFT74_-_26947100.23-P2|IFT74_-_26947108.23-P2	9.888537e-01	2.664689e+00
IFT74_-_26956451.23-P1|IFT74_-_26956418.23-P1	1.011146e+00	2.575840e+00
BRWD1_+_40685497.23-P1P2|BRWD1_+_40685535.23-P1P2	1.000000e+00	2.159028e+00
STX6_+_180991967.23-P1P2|STX6_-_180992009.23-P1P2	1.000000e+00	2.321583e+00
KSR2_+_118406769.23-P1P2|KSR2_+_118406774.23-P1P2	1.000000e+00	3.256089e+00
GPR64_+_19140562.23-P1P2|GPR64_-_19140544.23-P1P2	1.000000e+00	3.234689e+00
FTHL17_-_31090125.23-P1P2|FTHL17_-_31090102.23-P1P2	1.000000e+00	3.373480e+00
BTBD2_+_2015331.23-P1P2|BTBD2_-_2015401.23-P1P2	1.000000e+00	3.109712e+00
ARHGEF7_-_111767696.23-ENST00000370623.3|ARHGEF7_+_111767892.23-ENST00000370623.3	1.000000e+00	3.113995e+00
RGS16_-_182573501.23-P1P2|RGS16_-_182573434.23-P1P2	1.000000e+00	3.257247e+00
EVPLL_-_18281335.23-P1P2|EVPLL_+_18281152.23-P1P2	1.000000e+00	3.059697e+00
APOL1_-_36649201.23-P1P2|APOL1_-_36649205.23-P1P2	1.000000e+00	3.205730e+00
MYO1H_-_109826559.23-ENST00000431443.2|MYO1H_+_109826602.23-ENST00000431443.2	1.000000e+00	2.497957e+00
TLK2_-_60556687.23-P1P2|TLK2_+_60556713.23-P1P2	1.000000e+00	2.248746e+00
ADRBK2_+_25960616.23-P1P2|ADRBK2_-_25960625.23-P1P2	1.000000e+00	2.853702e+00
GNAT2_-_110155627.23-P1P2|GNAT2_+_110155682.23-P1P2	1.000000e+00	2.457705e+00
EBI3_+_4229569.23-P1P2|EBI3_+_4229545.23-P1P2	1.000000e+00	3.119210e+00
C14orf132_+_96505703.23-P1P2|C14orf132_-_96505730.23-P1P2	1.000000e+00	3.396147e+00
KAT8_+_31141409.23-P2|KAT8_+_31141331.23-P2	5.401166e-01	7.124837e-01
KAT8_-_31129050.23-P1|KAT8_-_31129029.23-P1	1.459883e+00	3.337264e+00
CLDN17_-_31538853.23-P1P2|CLDN17_+_31539065.23-P1P2	1.000000e+00	2.960914e+00
TRPV4_-_110271164.23-P1P2|TRPV4_+_110271144.23-P1P2	1.000000e+00	3.101884e+00
TMPRSS11D_+_68749683.23-P1P2|TMPRSS11D_+_68749705.23-P1P2	1.000000e+00	2.513881e+00
KLHL6_+_183273403.23-P1P2|KLHL6_-_183273186.23-P1P2	1.000000e+00	3.413282e+00
MPDU1_-_7487212.23-P1P2|MPDU1_-_7487368.23-P1P2	1.000000e+00	3.218778e+00
BRWD3_+_80064938.23-P1P2|BRWD3_-_80065007.23-P1P2	1.000000e+00	3.173860e+00
HECTD2_-_93170093.23-P1P2|HECTD2_-_93170123.23-P1P2	1.000000e+00	1.983326e+00
AMIGO3_+_49761355.23-P1|AMIGO3_-_49761366.23-P1	1.183863e+00	3.073051e+00
AMIGO3_-_49757076.23-P2|AMIGO3_-_49757052.23-P2	8.161368e-01	1.845144e+00
BNC1_-_83953180.23-P1P2|BNC1_-_83953399.23-P1P2	1.000000e+00	3.290921e+00
ZNF18_+_11900703.23-P1P2|ZNF18_+_11900726.23-P1P2	1.000000e+00	2.474664e+00
DNAJC5_+_62526524.23-P1P2|DNAJC5_+_62526709.23-P1P2	1.000000e+00	3.122935e+00
LRP2BP_-_186317474.23-P1P2|LRP2BP_-_186317081.23-P1P2	1.000000e+00	3.130503e+00
PLXNA4_+_132261712.23-P1P2|PLXNA4_+_132262019.23-P1P2	1.000000e+00	2.766560e+00
CORO2A_+_100954909.23-P1P2|CORO2A_-_100954890.23-P1P2	1.000000e+00	3.222703e+00
OGFRL1_+_71998561.23-P1P2|OGFRL1_+_71998572.23-P1P2	1.000000e+00	2.855462e+00
ZBTB49_-_4292051.23-P1P2|ZBTB49_-_4292027.23-P1P2	1.000000e+00	2.272385e+00
FRG1_+_190862103.23-P1P2|FRG1_+_190862177.23-P1P2	1.000000e+00	2.902101e+00
TJAP1_-_43445566.23-P1|TJAP1_-_43445335.23-P1	9.665945e-01	2.330834e+00
TJAP1_-_43457379.23-P2|TJAP1_+_43457388.23-P2	1.033405e+00	2.708526e+00
SLC34A2_-_25657530.23-P1P2|SLC34A2_+_25657441.23-P1P2	1.000000e+00	3.283941e+00
CSNK1G2_-_1941181.23-P1P2|CSNK1G2_-_1941178.23-P1P2	1.000000e+00	3.168580e+00
BMX_+_15518990.23-P1P2|BMX_+_15518931.23-P1P2	1.000000e+00	2.921276e+00
ASCC2_+_30234214.23-P1P2|ASCC2_+_30234208.23-P1P2	1.000000e+00	3.230893e+00
C5orf58_+_169659981.23-P1P2|C5orf58_+_169659991.23-P1P2	1.000000e+00	3.157542e+00
YPEL5_-_30369859.23-P1P2|YPEL5_-_30369815.23-P1P2	1.000000e+00	2.816203e+00
MBLAC2_-_89770503.23-P1P2|MBLAC2_-_89770499.23-P1P2	1.000000e+00	2.850565e+00
FCGR1A_-_149755673.23-P1P2|FCGR1A_-_149755852.23-P1P2	1.000000e+00	3.371888e+00
PSMD10_+_107334742.23-P1P2|PSMD10_-_107334590.23-P1P2	1.000000e+00	1.425700e+00
ABHD17B_+_74526089.23-P1P2|ABHD17B_+_74525862.23-P1P2	1.000000e+00	2.996424e+00
RBM20_+_112404168.23-P1P2|RBM20_+_112404266.23-P1P2	1.000000e+00	3.131404e+00
PMVK_+_154909114.23-P1P2|PMVK_+_154909206.23-P1P2	1.000000e+00	2.018906e+00
KLHL31_+_53530501.23-P1P2|KLHL31_-_53530509.23-P1P2	1.000000e+00	2.156884e+00
LSM11_-_157170761.23-P1P2|LSM11_-_157170775.23-P1P2	1.000000e+00	3.473324e+00
UBAP1L_-_65407267.23-P1P2|UBAP1L_-_65407501.23-P1P2	1.000000e+00	3.374485e+00
AKT1S1_+_50379848.23-P1P2|AKT1S1_+_50379851.23-P1P2	1.000000e+00	2.416317e+00
ITGB5_+_124605805.23-P1P2|ITGB5_+_124605678.23-P1P2	1.000000e+00	3.336381e+00
MDGA1_-_37665266.23-P1P2|MDGA1_+_37665442.23-P1P2	1.000000e+00	2.470537e+00
NBPF12_+_146373532.23-P1P2|NBPF12_-_146373567.23-P1P2	1.000000e+00	3.049608e+00
SMARCAD1_+_95129072.23-P1P2|SMARCAD1_+_95128938.23-P1P2	1.000000e+00	3.014338e+00
RNF186_-_20141458.23-P1P2|RNF186_+_20141688.23-P1P2	1.000000e+00	2.449038e+00
CGGBP1_+_88108091.23-P1|CGGBP1_-_88108111.23-P1	1.131423e+00	3.017719e+00
CGGBP1_-_88198986.23-P2|CGGBP1_-_88199023.23-P2	8.685775e-01	1.840664e+00
FAM71F1_+_128349172.23-P1|FAM71F1_-_128349156.23-P1	9.847484e-01	2.018641e+00
FAM71F1_-_128355657.23-P2|FAM71F1_+_128355476.23-P2	1.015252e+00	2.043581e+00
CCL16_-_34308484.23-P1P2|CCL16_-_34308468.23-P1P2	1.000000e+00	2.687363e+00
UNC93B1_-_67771529.23-P1P2|UNC93B1_+_67771544.23-P1P2	1.000000e+00	3.199571e+00
ABT1_-_26597263.23-P1P2|ABT1_+_26597412.23-P1P2	1.000000e+00	3.376717e+00
TDRD3_+_60971363.23-P1P2|TDRD3_-_60971144.23-P1P2	1.000000e+00	3.289087e+00
DDX25_+_125773243.23-P2|DDX25_-_125773290.23-P2	1.058476e+00	2.444221e+00
DDX25_-_125774445.23-P1|DDX25_-_125774434.23-P1	9.415237e-01	2.166632e+00
ADD2_+_70995263.23-P1P2|ADD2_+_70995300.23-P1P2	1.000000e+00	2.264189e+00
AEBP1_+_44143999.23-P1P2|AEBP1_+_44144026.23-P1P2	1.000000e+00	2.296010e+00
DHRS13_+_27229942.23-P1P2|DHRS13_+_27229706.23-P1P2	1.000000e+00	2.297840e+00
TDRP_+_494823.23-P1P2|TDRP_+_494820.23-P1P2	1.000000e+00	3.146611e+00
SPRYD7_+_50510396.23-P1P2|SPRYD7_+_50510393.23-P1P2	1.000000e+00	2.850194e+00
FSD1_-_4304689.23-P1P2|FSD1_-_4304679.23-P1P2	1.000000e+00	3.219089e+00
SULT4A1_+_44258222.23-P1P2|SULT4A1_-_44258239.23-P1P2	1.000000e+00	2.525848e+00
B3GALNT2_+_235667717.23-P1P2|B3GALNT2_-_235667525.23-P1P2	1.000000e+00	3.209309e+00
APOBEC3H_-_39493307.23-P1P2|APOBEC3H_+_39493488.23-P1P2	1.000000e+00	2.450519e+00
ETFB_-_51858004.23-P2|ETFB_-_51857991.23-P2	1.078291e+00	2.154151e+00
ETFB_-_51869604.23-P1|ETFB_+_51869593.23-P1	9.217093e-01	1.957792e+00
KIF12_+_116861529.23-P1P2|KIF12_+_116861542.23-P1P2	1.000000e+00	2.380389e+00
FGFR4_-_176513946.23-P1P2|FGFR4_+_176513963.23-P1P2	1.000000e+00	3.124694e+00
