gRNA	gene	S1	S2	S3
ACE2_-_15619013.23-P1P2|ACE2_-_15618975.23-P1P2	ACE2	8.491154e-02	-1.391518e-01	-3.544827e-02
ACER1_-_6333545.23-P1P2|ACER1_-_6333558.23-P1P2	ACER1	1.030880e+00	1.113429e+00	1.602537e+00
ACER2_+_19409007.23-P1P2|ACER2_-_19409274.23-P1P2	ACER2	-1.534438e-01	4.299444e-01	-1.536556e-01
ACER3_-_76572003.23-P1P2|ACER3_-_76571978.23-P1P2	ACER3	-3.141910e-01	-3.921931e-02	-6.641848e-01
ACE_-_61554428.23-P1|ACE_+_61554448.23-P1	ACE	-5.049595e-01	4.577361e-01	3.857012e-01
ACE_-_61562443.23-P2|ACE_+_61562272.23-P2	ACE	5.288965e-01	-1.007584e-02	4.847769e-01
ACHE_+_100493473.23-P1|ACHE_-_100493486.23-P1	ACHE	3.080133e-01	-4.343076e-01	4.210327e-01
ACHE_+_100494559.23-P2|ACHE_-_100494578.23-P2	ACHE	-8.220762e-01	-4.211754e-02	2.502929e-01
ACIN1_-_23540292.23-P2|ACIN1_-_23540730.23-P2	ACIN1	-1.415358e+00	-2.902645e-01	-1.575724e+00
ACIN1_-_23564284.23-P1|ACIN1_+_23563962.23-P1	ACIN1	-4.081068e-01	-1.578985e-01	1.952895e-01
ACKR2_-_42851020.23-P1P2|ACKR2_-_42850976.23-P1P2	ACKR2	1.302016e-01	6.434759e-02	1.338130e-01
ACKR3_+_237478500.23-P1|ACKR3_-_237478615.23-P1	ACKR3	3.816909e-01	8.596035e-01	-3.399933e-01
ACKR3_-_237476505.23-P2|ACKR3_-_237476493.23-P2	ACKR3	7.144677e-01	-1.849651e-01	1.401359e-01
ACKR4_-_132316171.23-P1P2|ACKR4_-_132316167.23-P1P2	ACKR4	-3.009075e-01	-2.206129e-01	4.806078e-01
ACLY_-_40075227.23-P1P2|ACLY_+_40075121.23-P1P2	ACLY	1.529177e+00	2.967175e-01	1.419803e+00
ACMSD_+_135596183.23-P1P2|ACMSD_-_135596200.23-P1P2	ACMSD	3.185532e-01	4.570193e-01	-7.419234e-01
ACN9_+_96747061.23-P1P2|ACN9_-_96747046.23-P1P2	ACN9	2.668820e-01	-6.653209e-01	1.570558e-01
ACO1_+_32384680.23-P1P2|ACO1_-_32384733.23-P1P2	ACO1	-2.790284e-02	-1.193112e+00	-6.099286e-01
ACO2_+_41865228.23-P1P2|ACO2_+_41865345.23-P1P2	ACO2	2.749839e-01	2.254209e-01	8.638693e-01
ACOT11_+_55007963.23-P2|ACOT11_-_55008004.23-P2	ACOT11	1.447117e+00	9.780157e-01	8.165220e-01
ACOT11_-_55013950.23-P1|ACOT11_-_55013905.23-P1	ACOT11	-6.526442e-01	2.626424e-01	3.706333e-03
ACOT12_-_80689897.23-P1P2|ACOT12_+_80689672.23-P1P2	ACOT12	3.127984e-01	-7.931735e-01	-9.223524e-01
ACOT13_-_24667371.23-P1P2|ACOT13_-_24667329.23-P1P2	ACOT13	-4.260469e-01	-1.718997e-02	2.795562e-01
ACOT1_-_74004062.23-P1P2|ACOT1_-_74004076.23-P1P2	ACOT1	-1.656965e-01	2.434869e-01	-1.505766e-01
ACOT2_+_74035740.23-P1P2|ACOT2_-_74036051.23-P1P2	ACOT2	1.557264e-01	-6.659852e-01	6.230711e-02
ACOT4_+_74058647.23-P1P2|ACOT4_+_74058635.23-P1P2	ACOT4	1.891485e+00	-9.192922e-01	4.758750e+00
ACOT6_+_74077704.23-P1P2|ACOT6_+_74077926.23-P1P2	ACOT6	-1.947194e-01	3.646651e-01	1.669713e-02
ACOT7_-_6453406.23-P1P2|ACOT7_-_6453369.23-P1P2	ACOT7	2.115370e-01	7.039077e-01	3.839251e-01
ACOT8_-_44486001.23-P1P2|ACOT8_-_44485992.23-P1P2	ACOT8	-1.468549e-01	-1.441827e-01	-7.168125e-02
ACOT9_+_23761360.23-P1P2|ACOT9_-_23761316.23-P1P2	ACOT9	1.010653e-01	-9.042831e-02	-4.795721e-01
ACOX1_-_73975196.23-P1P2|ACOX1_-_73975193.23-P1P2	ACOX1	-9.389243e-01	-3.031652e-01	-8.018693e-01
ACOX2_+_58512428.23-P2|ACOX2_-_58512435.23-P2	ACOX2	-3.839654e-01	-5.505305e-01	1.663942e-02
ACOX2_+_58522893.23-P1|ACOX2_+_58522888.23-P1	ACOX2	-7.406474e-01	-3.871680e-01	3.236223e-01
ACOX3_+_8430113.23-P1|ACOX3_-_8430129.23-P1	ACOX3	-1.048533e-01	-7.553530e-01	-8.372423e-02
ACOX3_-_8442435.23-P2|ACOX3_+_8442383.23-P2	ACOX3	7.508091e-02	-1.555570e-01	-5.732207e-02
ACOXL_+_111490271.23-P1P2|ACOXL_+_111490261.23-P1P2	ACOXL	-4.268072e-01	-6.169179e-01	-2.434023e-01
ACP1_-_264970.23-P1P2|ACP1_-_264967.23-P1P2	ACP1	-7.429755e-02	9.453105e-01	-2.549611e+00
ACP2_+_47270332.23-P1P2|ACP2_+_47270309.23-P1P2	ACP2	-9.369324e-01	-4.503810e-01	7.586652e-02
ACP5_-_11688064.23-P1|ACP5_-_11688455.23-P1	ACP5	5.536319e-02	3.957982e-01	4.748323e-01
ACP5_-_11689771.23-P2|ACP5_-_11689727.23-P2	ACP5	-2.545843e-01	1.852984e-01	-4.856730e-02
ACP6_-_147142356.23-P1P2|ACP6_-_147142348.23-P1P2	ACP6	2.699897e-01	1.461715e+00	8.350688e-03
ACPL2_-_140950647.23-P1P2|ACPL2_+_140950963.23-P1P2	ACPL2	-6.546009e-01	-8.238447e-01	-9.655783e-01
ACPP_+_132036293.23-P1P2|ACPP_+_132036344.23-P1P2	ACPP	6.678267e-01	3.100205e-01	1.083137e-01
ACPT_+_51293697.23-ENST00000270593.1|ACPT_+_51293762.23-ENST00000270593.1	ACPT	-1.249403e-01	-4.537667e-01	-2.093450e-01
ACRBP_+_6756569.23-P1P2|ACRBP_+_6756572.23-P1P2	ACRBP	5.257799e-01	-1.697245e-01	4.503732e-01
ACRC_-_70798376.23-P1P2|ACRC_-_70798359.23-P1P2	ACRC	-3.962037e-01	-5.333700e-01	-6.112509e-02
ACRV1_+_125550697.23-P1P2|ACRV1_-_125550695.23-P1P2	ACRV1	3.568925e-01	5.517727e-01	9.252099e-02
ACR_-_51176666.23-P1P2|ACR_-_51176714.23-P1P2	ACR	-4.847668e-01	1.102078e-01	-5.524151e-01
ACSBG1_+_78526846.23-P1P2|ACSBG1_-_78526810.23-P1P2	ACSBG1	-5.899355e-02	4.224158e-01	-1.574430e-01
ACSBG2_-_6135704.23-P1P2|ACSBG2_-_6135684.23-P1P2	ACSBG2	1.352003e-02	5.181951e-01	-5.321707e-02
ACSF2_-_48503625.23-P1P2|ACSF2_-_48503778.23-P1P2	ACSF2	1.081173e+00	1.411907e+00	4.480489e-01
ACSF3_+_89160267.23-P1P2|ACSF3_-_89160263.23-P1P2	ACSF3	-4.375662e-01	-5.096880e-01	9.326320e-02
ACSL1_+_185747071.23-P1P2|ACSL1_+_185747074.23-P1P2	ACSL1	-9.975065e-02	2.937511e-01	2.946534e-01
ACSL3_-_223726162.23-P1P2|ACSL3_-_223725828.23-P1P2	ACSL3	1.095853e+00	1.644616e+00	1.322510e+00
ACSL4_-_108976106.23-P1P2|ACSL4_-_108976456.23-P1P2	ACSL4	-1.231647e+00	-3.178270e-01	-1.681513e+00
ACSL5_-_114133956.23-P2|ACSL5_-_114133923.23-P2	ACSL5	-2.772300e-02	-2.067355e-01	-1.033602e-02
ACSL5_-_114136040.23-P1|ACSL5_-_114136013.23-P1	ACSL5	-4.234514e-01	-6.985170e-01	-9.113066e-01
ACSL6_-_131310682.23-P2|ACSL6_+_131310427.23-P2	ACSL6	-8.966535e-01	-9.241880e-01	7.360177e-02
ACSL6_-_131347437.23-P1|ACSL6_-_131347379.23-P1	ACSL6	1.969962e-01	-1.887813e-01	-5.514135e-01
ACSM1_-_20687076.23-P1P2|ACSM1_-_20687521.23-P1P2	ACSM1	6.791010e-03	-1.256114e-01	2.331315e-01
ACSM2A_-_20463283.23-P1P2|ACSM2A_-_20462920.23-P1P2	ACSM2A	2.827731e-01	-3.574971e-01	-3.252844e-01
ACSM2B_+_20587573.23-P1P2|ACSM2B_-_20587615.23-P1P2	ACSM2B	-3.525218e-01	-4.225836e-01	1.655336e-01
ACSM3_+_20775331.23-P1P2|ACSM3_+_20775412.23-P1P2	ACSM3	-3.521296e-01	-2.211521e-01	-5.414461e-01
ACSM4_-_7456922.23-ENST00000399422.4|ACSM4_+_7456915.23-ENST00000399422.4	ACSM4	-5.311258e-01	-1.158714e+00	4.362840e-01
ACSM5_-_20421144.23-P1P2|ACSM5_-_20420881.23-P1P2	ACSM5	-1.621011e+00	-2.246569e+00	-1.766088e+00
ACSS1_+_25038767.23-P1P2|ACSS1_+_25038734.23-P1P2	ACSS1	5.638275e-01	8.620105e-01	3.932580e-01
ACSS2_-_33464845.23-P1P2|ACSS2_-_33464420.23-P1P2	ACSS2	1.043094e+00	2.956946e+00	2.260207e-02
ACSS3_-_81471913.23-P1P2|ACSS3_-_81471886.23-P1P2	ACSS3	-4.054144e-01	-8.753665e-01	-4.853450e-02
ACTA1_+_229569796.23-P1|ACTA1_+_229569744.23-P1	ACTA1	-4.590744e-02	-5.173684e-02	-7.254966e-02
ACTA1_-_229568745.23-P2|ACTA1_-_229568723.23-P2	ACTA1	-4.307124e-01	7.872168e-01	-2.264711e-01
ACTA2_+_90751072.23-P2|ACTA2_-_90751066.23-P2	ACTA2	1.790004e-01	-3.745098e-01	2.594012e-01
ACTA2_-_90712506.23-P1|ACTA2_+_90712479.23-P1	ACTA2	4.550638e-01	-4.518519e-02	-8.764187e-01
ACTBL2_-_56778433.23-P1P2|ACTBL2_-_56778438.23-P1P2	ACTBL2	-6.711976e-01	1.031137e+00	1.568530e+00
ACTB_-_5570191.23-P1P2|ACTB_+_5570130.23-P1P2	ACTB	5.654934e-01	-1.018034e-01	3.442978e-01
ACTC1_-_35087711.23-P1P2|ACTC1_-_35087685.23-P1P2	ACTC1	-8.658791e-02	-6.070072e-01	2.173958e-01
ACTG1_-_79479788.23-P1P2|ACTG1_-_79479780.23-P1P2	ACTG1	1.796279e+00	-3.209875e+00	-1.718006e+00
ACTG2_+_74120202.23-P1|ACTG2_-_74120192.23-P1	ACTG2	3.499838e-01	9.384274e-03	6.239825e-01
ACTG2_+_74128454.23-P2|ACTG2_+_74128598.23-P2	ACTG2	-7.736002e-01	2.170543e+00	-1.525191e+00
ACTL10_+_32254796.23-P1P2|ACTL10_-_32254768.23-P1P2	ACTL10	-2.397637e-01	4.521330e-01	4.122781e-01
ACTL6A_-_179280784.23-P1P2|ACTL6A_+_179280755.23-P1P2	ACTL6A	-4.590744e-02	-5.173684e-02	-7.254966e-02
ACTL6B_+_100253966.23-P1P2|ACTL6B_+_100253969.23-P1P2	ACTL6B	-2.363140e-01	6.530566e-01	4.919735e-01
ACTL7A_-_111624608.23-P1P2|ACTL7A_-_111624563.23-P1P2	ACTL7A	4.896638e-01	-9.741717e-02	-5.766021e-01
ACTL7B_-_111618185.23-P1P2|ACTL7B_+_111618198.23-P1P2	ACTL7B	-6.650761e-01	-7.141012e-01	-1.758368e-01
ACTL8_-_18081836.23-P1P2|ACTL8_+_18081845.23-P1P2	ACTL8	9.690519e-01	-1.178460e+00	-6.625497e-01
ACTL9_-_8809073.23-P1P2|ACTL9_+_8808881.23-P1P2	ACTL9	1.450115e-01	-1.934327e-01	-1.595128e-01
ACTN1_-_69445956.23-P1P2|ACTN1_-_69445944.23-P1P2	ACTN1	1.706231e+00	2.047158e+00	3.250607e+00
ACTN2_+_236849841.23-P1P2|ACTN2_+_236849796.23-P1P2	ACTN2	2.891512e-01	1.048143e+00	3.328264e-01
ACTN3_-_66314441.23-P1P2|ACTN3_+_66313715.23-P1P2	ACTN3	-1.360613e-01	2.915925e-01	1.950712e-01
ACTN4_-_39138358.23-P1P2|ACTN4_-_39138303.23-P1P2	ACTN4	-7.168223e-01	-6.845813e-01	8.221348e-03
ACTR10_+_58666892.23-P1P2|ACTR10_+_58666925.23-P1P2	ACTR10	1.174991e-01	-5.173684e-02	-7.254966e-02
ACTR1A_+_104262452.23-P1P2|ACTR1A_+_104262449.23-P1P2	ACTR1A	4.726462e-01	-3.147924e-01	-3.102732e-01
ACTR1B_-_98280407.23-P1P2|ACTR1B_+_98280464.23-P1P2	ACTR1B	-7.041626e-01	-1.167842e+00	-8.118459e-01
ACTR2_-_65454971.23-P1P2|ACTR2_-_65454953.23-P1P2	ACTR2	-1.050885e+00	1.165679e+00	-3.005181e+00
ACTR3B_-_152456898.23-P1P2|ACTR3B_-_152456932.23-P1P2	ACTR3B	-6.719100e-02	-3.915841e-01	1.954080e-01
ACTR3C_+_150020638.23-P1P2|ACTR3C_+_150020641.23-P1P2	ACTR3C	1.367002e-01	2.640971e-01	3.073184e-01
ACTR3_+_114648069.23-P1P2|ACTR3_+_114648124.23-P1P2	ACTR3	3.370604e+00	6.063492e+00	2.677458e+00
ACTR5_-_37377178.23-P1P2|ACTR5_+_37377152.23-P1P2	ACTR5	-7.454844e-01	-5.173684e-02	-9.462424e-01
ACTR6_-_100594606.23-P1P2|ACTR6_-_100594617.23-P1P2	ACTR6	2.249466e+00	2.612460e+00	3.428769e+00
ACTR8_+_53916142.23-P1P2|ACTR8_+_53916157.23-P1P2	ACTR8	4.842094e-01	1.758472e+00	9.682132e-01
ACTRT1_+_127186306.23-P1P2|ACTRT1_+_127186328.23-P1P2	ACTRT1	-2.538717e-01	9.837704e-02	-5.698423e-02
ACTRT2_-_2938118.23-P1P2|ACTRT2_+_2938135.23-P1P2	ACTRT2	-8.630423e-01	-1.143509e+00	-8.285921e-01
ACTRT3_+_169487327.23-P1P2|ACTRT3_+_169487342.23-P1P2	ACTRT3	-4.991083e-01	-2.002047e-01	-2.308605e-01
ACVR1B_-_52345530.23-P1P2|ACVR1B_+_52345561.23-P1P2	ACVR1B	-3.351205e-01	-3.085549e-01	-8.703659e-01
ACVR1C_+_158485339.23-P1P2|ACVR1C_-_158485307.23-P1P2	ACVR1C	-2.225304e-03	-6.219216e-01	-5.178346e-01
ACVR1_+_158732232.23-P1P2|ACVR1_+_158732079.23-P1P2	ACVR1	9.374018e-01	1.197975e+00	1.188687e+00
ACVR2A_+_148602343.23-P1P2|ACVR2A_-_148602102.23-P1P2	ACVR2A	3.703633e-01	-1.211028e-01	4.512802e-02
ACVR2B_+_38495339.23-P1P2|ACVR2B_+_38495606.23-P1P2	ACVR2B	-2.036882e-01	-1.438496e-01	4.773917e-02
ACVRL1_-_52300776.23-P1P2|ACVRL1_+_52300726.23-P1P2	ACVRL1	6.886414e-01	4.028091e-02	7.646546e-01
ACY1_-_52017547.23-P1P2|ACY1_-_52017631.23-P1P2	ACY1	-4.612300e-01	-6.692996e-01	-6.735007e-01
ACY3_+_67414985.23-P2|ACY3_-_67414970.23-P2	ACY3	-6.628871e-02	5.373397e-01	-8.410199e-01
ACY3_-_67418149.23-P1|ACY3_+_67418110.23-P1	ACY3	9.175646e-02	1.012717e+00	-7.649837e-01
ACYP1_-_75530711.23-P1|ACYP1_-_75530695.23-P1	ACYP1	-6.508365e-01	-2.014392e-01	-6.960705e-01
ACYP1_-_75536179.23-P2|ACYP1_-_75536194.23-P2	ACYP1	9.308609e-02	-2.108349e-02	-3.065297e-01
ACYP2_-_54342821.23-P1P2|ACYP2_+_54342748.23-P1P2	ACYP2	9.315835e-02	1.378371e-01	1.051582e+00
ADAD1_-_123300726.23-P1P2|ADAD1_-_123300755.23-P1P2	ADAD1	4.150557e-02	-7.191554e-01	4.390755e-01
ADAD2_-_84224870.23-P1P2|ADAD2_+_84224814.23-P1P2	ADAD2	3.309097e-01	1.735958e-01	5.012111e-01
ADAL_-_43623140.23-P1P2|ADAL_-_43623106.23-P1P2	ADAL	-4.511324e-01	-6.578500e-01	-8.627001e-01
ADAM10_+_59041886.23-P1P2|ADAM10_-_59041703.23-P1P2	ADAM10	6.614289e-01	-8.723803e-02	-2.732759e+00
ADAM11_+_42836787.23-P1P2|ADAM11_-_42836572.23-P1P2	ADAM11	1.900678e-01	1.797580e-01	2.384876e-01
ADAM12_-_128077031.23-P1P2|ADAM12_-_128077010.23-P1P2	ADAM12	1.241829e-02	5.719200e-01	-2.475079e-01
ADAM15_+_155023841.23-P1P2|ADAM15_+_155023860.23-P1P2	ADAM15	8.185448e-02	2.938386e-01	-4.219841e-02
ADAM17_-_9695930.23-P1P2|ADAM17_+_9695837.23-P1P2	ADAM17	-1.651114e-01	4.322243e-01	-3.445366e-01
ADAM18_-_39442196.23-P1P2|ADAM18_+_39442286.23-P1P2	ADAM18	1.598976e+00	1.042970e+00	1.231270e+00
ADAM19_+_157002746.23-P1P2|ADAM19_+_157002739.23-P1P2	ADAM19	9.958817e-01	1.039095e-01	6.459516e-02
ADAM20_-_71001696.23-P1P2|ADAM20_+_71001702.23-P1P2	ADAM20	-1.134268e-01	-4.753784e-01	2.474601e-02
ADAM21_+_70918885.23-P1P2|ADAM21_-_70918928.23-P1P2	ADAM21	-1.808184e-01	2.561197e-01	-1.409169e-02
ADAM22_+_87563621.23-P1P2|ADAM22_-_87563632.23-P1P2	ADAM22	-4.132736e-01	-5.639593e-01	-8.991396e-01
ADAM23_+_207308275.23-P1P2|ADAM23_-_207308295.23-P1P2	ADAM23	1.935640e-01	3.457964e-01	3.334812e-02
ADAM28_+_24151604.23-P1P2|ADAM28_+_24151646.23-P1P2	ADAM28	-4.253081e-01	-4.200707e-01	-1.610169e-02
ADAM29_+_175839643.23-P1P2|ADAM29_+_175839773.23-P1P2	ADAM29	-1.767288e-01	3.369987e-01	-3.144497e-01
ADAM2_-_39695737.23-P1P2|ADAM2_-_39695635.23-P1P2	ADAM2	-2.108830e+00	-1.089325e+00	-1.718534e+00
ADAM30_+_120439094.23-P1P2|ADAM30_-_120439090.23-P1P2	ADAM30	2.188584e-01	-1.339026e+00	7.274643e-01
ADAM32_+_38965299.23-P1P2|ADAM32_+_38965287.23-P1P2	ADAM32	-4.506735e-01	-3.040268e-01	-2.025343e-01
ADAM33_-_3662638.23-P1P2|ADAM33_+_3662647.23-P1P2	ADAM33	-2.612858e-01	7.934621e-01	-2.531243e-03
ADAM7_-_24298561.23-P1P2|ADAM7_-_24298558.23-P1P2	ADAM7	-1.508057e-01	4.636663e-01	3.770431e-01
ADAM8_-_135090331.23-P1P2|ADAM8_-_135090322.23-P1P2	ADAM8	1.549552e+00	-3.995504e-01	-1.668331e-01
ADAM9_-_38854499.23-P1P2|ADAM9_-_38854561.23-P1P2	ADAM9	8.872433e-01	8.070860e-01	8.794780e-03
ADAMDEC1_+_24242054.23-P1P2|ADAMDEC1_+_24242051.23-P1P2	ADAMDEC1	8.580783e-01	-3.934156e-01	-5.272052e-01
ADAMTS10_+_8675562.23-P1P2|ADAMTS10_+_8675559.23-P1P2	ADAMTS10	5.378502e-02	4.389667e-01	-7.724849e-04
ADAMTS12_-_33892078.23-P1P2|ADAMTS12_+_33892096.23-P1P2	ADAMTS12	6.395021e+00	-5.092992e-01	-4.575256e-01
ADAMTS13_+_136287556.23-P1P2|ADAMTS13_-_136287562.23-P1P2	ADAMTS13	2.295053e-01	-5.616981e-01	4.453556e-02
ADAMTS14_-_72432303.23-P1P2|ADAMTS14_-_72432297.23-P1P2	ADAMTS14	-1.724215e-01	-1.160463e+00	-6.982771e-01
ADAMTS15_+_130318737.23-P1P2|ADAMTS15_+_130318578.23-P1P2	ADAMTS15	-1.581748e-01	-4.755668e-01	3.181744e-01
ADAMTS16_+_5140497.23-P2|ADAMTS16_+_5140486.23-P2	ADAMTS16	2.911829e-01	-1.492982e-01	-2.459801e+00
ADAMTS16_+_5146341.23-P1|ADAMTS16_+_5146377.23-P1	ADAMTS16	-6.711283e-03	-3.678179e-01	2.668741e-01
ADAMTS17_+_100882122.23-P1P2|ADAMTS17_-_100882166.23-P1P2	ADAMTS17	4.046177e-01	-6.483907e-02	4.860948e-01
ADAMTS18_+_77468890.23-P1P2|ADAMTS18_-_77468873.23-P1P2	ADAMTS18	-3.372639e-01	9.359358e-02	1.465696e-01
ADAMTS19_+_128796021.23-P1P2|ADAMTS19_+_128796013.23-P1P2	ADAMTS19	1.825542e-01	7.051853e-01	4.113910e-01
ADAMTS1_+_28216554.23-P2|ADAMTS1_+_28216594.23-P2	ADAMTS1	2.555299e-01	1.049763e-01	2.966460e-02
ADAMTS1_+_28217664.23-P1|ADAMTS1_+_28217658.23-P1	ADAMTS1	5.406893e-01	5.549232e-01	-9.535095e-02
ADAMTS20_+_43945953.23-P1P2|ADAMTS20_+_43945912.23-P1P2	ADAMTS20	-1.769331e-01	-2.318054e-01	-8.654491e-02
ADAMTS2_-_178772408.23-P1P2|ADAMTS2_-_178772444.23-P1P2	ADAMTS2	1.205294e-02	-3.325781e-03	4.046882e-01
ADAMTS3_-_73434891.23-P1P2|ADAMTS3_-_73434871.23-P1P2	ADAMTS3	3.313306e-02	-1.951522e-01	1.620093e-01
ADAMTS4_+_161168828.23-P1P2|ADAMTS4_-_161168836.23-P1P2	ADAMTS4	-4.880443e-01	-1.410258e-01	-4.115898e-01
ADAMTS5_-_28339372.23-P1P2|ADAMTS5_-_28339421.23-P1P2	ADAMTS5	7.517059e-03	-3.734849e-01	-3.520758e+00
ADAMTS6_+_64777661.23-P1P2|ADAMTS6_-_64777602.23-P1P2	ADAMTS6	4.296537e-02	-8.177517e-02	-4.189582e-02
ADAMTS7_-_79103729.23-P1P2|ADAMTS7_+_79103613.23-P1P2	ADAMTS7	1.207712e-01	-7.775607e-01	5.655342e-02
ADAMTS8_-_130298510.23-P1P2|ADAMTS8_+_130298490.23-P1P2	ADAMTS8	-4.859170e-01	2.723501e-01	2.774412e-01
ADAMTS9_+_64673035.23-P1P2|ADAMTS9_-_64673170.23-P1P2	ADAMTS9	1.826348e+00	2.316328e+00	2.837375e+00
ADAMTSL1_+_18474201.23-P1P2|ADAMTSL1_-_18474157.23-P1P2	ADAMTSL1	-4.329519e-01	-5.125748e-02	-7.066321e-01
ADAMTSL2_-_136399861.23-P1P2|ADAMTSL2_+_136399841.23-P1P2	ADAMTSL2	3.872208e-01	-6.334295e-01	-1.114844e-01
ADAMTSL3_-_84323067.23-P1P2|ADAMTSL3_-_84322944.23-P1P2	ADAMTSL3	5.295829e-02	2.638507e-01	1.912618e-01
ADAMTSL4_-_150521934.23-P1P2|ADAMTSL4_+_150521916.23-P1P2	ADAMTSL4	4.304012e-01	5.867464e-01	6.255452e-02
ADAMTSL5_-_1512947.23-P1P2|ADAMTSL5_-_1512963.23-P1P2	ADAMTSL5	-1.920074e-01	-5.222994e-01	-1.952665e-02
ADAP1_+_994282.23-P1P2|ADAP1_+_994276.23-P1P2	ADAP1	6.736893e-02	6.055861e-01	5.876820e-01
ADAP2_-_29249001.23-P1P2|ADAP2_+_29249009.23-P1P2	ADAP2	1.124683e-01	1.429058e-01	-2.975705e-02
ADARB1_-_46494561.23-P1P2|ADARB1_+_46494897.23-P1P2	ADARB1	-4.742456e-02	5.571523e-03	-1.589994e-01
ADARB2_+_1779687.23-ENST00000381312.1|ADARB2_-_1779460.23-ENST00000381312.1	ADARB2	2.780892e+00	4.580926e+00	2.246263e+00
ADAR_-_154580658.23-P1|ADAR_-_154580605.23-P1	ADAR	2.700469e-02	3.429640e-01	-1.904152e-01
ADAR_-_154599983.23-P2|ADAR_+_154600408.23-P2	ADAR	-3.428067e-01	-7.509862e-02	-1.554250e-02
ADAT1_+_75657125.23-P1P2|ADAT1_+_75656919.23-P1P2	ADAT1	1.929837e-01	3.997488e-01	-4.432437e-01
ADAT2_-_143771826.23-P1P2|ADAT2_+_143771740.23-P1P2	ADAT2	-5.583455e-01	-8.568948e-01	-1.016450e-01
ADAT3_+_1907955.23-P2|ADAT3_+_1908004.23-P2	ADAT3	-1.349967e+00	3.911782e-02	-3.673506e-01
ADAT3_-_1905438.23-P1|ADAT3_+_1905424.23-P1	ADAT3	-1.350194e-01	-1.178314e+00	-4.024267e-01
ADA_+_43280285.23-P1P2|ADA_+_43280282.23-P1P2	ADA	1.430871e+00	-5.716504e-01	7.023894e-01
ADCK1_-_78266523.23-P1P2|ADCK1_-_78266512.23-P1P2	ADCK1	6.093086e-01	-3.233599e-01	6.072402e-01
ADCK2_+_140372748.23-P1P2|ADCK2_+_140372768.23-P1P2	ADCK2	-1.939545e-01	3.943907e-01	-3.132216e-01
ADCK3_-_227128046.23-P1P2|ADCK3_-_227128055.23-P1P2	ADCK3	3.652693e-01	4.524770e-01	6.050142e-01
ADCK4_+_41222752.23-P1P2|ADCK4_-_41222769.23-P1P2	ADCK4	-6.169814e-01	1.987571e-03	3.057922e-02
ADCK5_+_145597793.23-P1P2|ADCK5_-_145597781.23-P1P2	ADCK5	-7.611539e-01	7.925587e-01	-8.339674e-01
ADCY10_+_167883329.23-P1P2|ADCY10_-_167882911.23-P1P2	ADCY10	4.896323e-01	-3.208177e-01	-5.275976e-03
ADCY1_+_45614267.23-P1P2|ADCY1_-_45614293.23-P1P2	ADCY1	-2.830623e-01	-4.917795e-01	-1.222185e-01
ADCY2_-_7396414.23-P1P2|ADCY2_-_7396463.23-P1P2	ADCY2	9.873636e-01	7.894459e-02	9.811193e-01
ADCY3_-_25143044.23-P1P2|ADCY3_-_25142849.23-P1P2	ADCY3	-9.756213e-02	-5.781525e-02	-1.873986e-03
ADCY4_-_24804227.23-P1P2|ADCY4_-_24804233.23-P1P2	ADCY4	-3.321150e-01	6.257453e-01	-9.993206e-02
ADCY5_+_123168382.23-P1P2|ADCY5_-_123168354.23-P1P2	ADCY5	1.212133e+00	1.112561e+00	1.121144e+00
ADCY6_+_49182840.23-P1P2|ADCY6_+_49182614.23-P1P2	ADCY6	1.707747e-01	4.316682e-01	7.730997e-02
ADCY7_-_50300524.23-P1P2|ADCY7_-_50300498.23-P1P2	ADCY7	5.317107e-01	-2.680055e-01	1.088486e-01
ADCY8_-_132053083.23-P1P2|ADCY8_-_132053093.23-P1P2	ADCY8	-9.686581e-02	-7.561373e-02	-6.352346e+00
ADCY9_-_4166392.23-P1P2|ADCY9_+_4166432.23-P1P2	ADCY9	-7.147992e-03	-6.436940e-01	-6.164580e-01
ADCYAP1R1_-_31091992.23-P1P2|ADCYAP1R1_-_31092299.23-P1P2	ADCYAP1R1	-4.396355e-01	-1.588782e-01	-4.848763e-01
ADCYAP1_-_904591.23-P1P2|ADCYAP1_-_904647.23-P1P2	ADCYAP1	5.484886e-01	9.906108e-01	1.428728e+00
ADC_-_33546826.23-P1P2|ADC_-_33546829.23-P1P2	ADC	2.752896e-01	-3.711172e-01	-7.398201e-02
ADD1_-_2845605.23-P1P2|ADD1_-_2845599.23-P1P2	ADD1	4.591325e-01	9.968957e-01	8.201352e-01
ADD2_+_70995263.23-P1P2|ADD2_+_70995300.23-P1P2	ADD2	-4.177060e-01	2.312335e-01	3.880471e-01
ADD3_-_111767767.23-P1P2|ADD3_-_111767783.23-P1P2	ADD3	5.487107e-03	-3.859509e-01	1.166754e-01
ADGB_+_146920153.23-P1P2|ADGB_-_146920345.23-P1P2	ADGB	-6.947548e-02	-5.162211e-01	2.647481e-01
ADH1A_+_100212094.23-P1P2|ADH1A_-_100212162.23-P1P2	ADH1A	1.159400e-01	1.942619e-01	-4.975355e-01
ADH1B_+_100242511.23-P1P2|ADH1B_-_100242333.23-P1P2	ADH1B	3.073459e-01	-5.995586e-01	-6.102986e-01
ADH1C_-_100273879.23-P1P2|ADH1C_-_100273923.23-P1P2	ADH1C	-4.506861e-01	5.882481e-02	-7.757825e-02
